t	r		Fi		V		Teta		h

226	7431542.211142	0.140585	4646.213351	0.735084	1060542.21
227	7434655.382679	0.141048	4641.376893	0.734395	1063655.38
228	7437762.939193	0.141511	4636.548170	0.733704	1066762.94
229	7440864.884706	0.141974	4631.727174	0.733012	1069864.88
230	7443961.223234	0.142437	4626.913895	0.732319	1072961.22
231	7447051.958776	0.142899	4622.108326	0.731625	1076051.96
232	7450137.095324	0.143360	4617.310457	0.730929	1079137.10
233	7453216.636856	0.143822	4612.520280	0.730232	1082216.64
234	7456290.587341	0.144282	4607.737785	0.729533	1085290.59
235	7459358.950734	0.144743	4602.962964	0.728833	1088358.95
236	7462421.730981	0.145203	4598.195809	0.728132	1091421.73
237	7465478.932015	0.145663	4593.436310	0.727429	1094478.93
238	7468530.557760	0.146122	4588.684460	0.726725	1097530.56
239	7471576.612126	0.146581	4583.940250	0.726020	1100576.61
240	7474617.099014	0.147040	4579.203672	0.725313	1103617.10
241	7477652.022314	0.147498	4574.474717	0.724605	1106652.02
242	7480681.385903	0.147956	4569.753378	0.723895	1109681.39
243	7483705.193649	0.148413	4565.039645	0.723184	1112705.19
244	7486723.449407	0.148870	4560.333512	0.722472	1115723.45
245	7489736.157023	0.149327	4555.634970	0.721759	1118736.16
246	7492743.320332	0.149784	4550.944010	0.721044	1121743.32
247	7495744.943156	0.150240	4546.260626	0.720328	1124744.94
248	7498741.029308	0.150695	4541.584809	0.719610	1127741.03
249	7501731.582590	0.151151	4536.916552	0.718891	1130731.58
250	7504716.606791	0.151606	4532.255846	0.718170	1133716.61
251	7507696.105694	0.152060	4527.602685	0.717449	1136696.11
252	7510670.083065	0.152514	4522.957060	0.716725	1139670.08
253	7513638.542665	0.152968	4518.318964	0.716001	1142638.54
254	7516601.488240	0.153422	4513.688390	0.715275	1145601.49
255	7519558.923528	0.153875	4509.065329	0.714548	1148558.92
256	7522510.852256	0.154328	4504.449776	0.713819	1151510.85
257	7525457.278139	0.154780	4499.841722	0.713089	1154457.28
258	7528398.204883	0.155232	4495.241161	0.712357	1157398.20
259	7531333.636182	0.155684	4490.648084	0.711625	1160333.64
260	7534263.575720	0.156135	4486.062486	0.710890	1163263.58
261	7537188.027172	0.156586	4481.484358	0.710155	1166188.03
262	7540106.994200	0.157037	4476.913694	0.709418	1169106.99
263	7543020.480458	0.157487	4472.350488	0.708679	1172020.48
264	7545928.489588	0.157937	4467.794731	0.707939	1174928.49
265	7548831.025222	0.158387	4463.246418	0.707198	1177831.03
266	7551728.090982	0.158836	4458.705541	0.706456	1180728.09
